depth, y, x
 -130, 130.47424316409604, 35.273261145875715
 -122, 131.59484863284578, 35.344983892057328
 -46, 131.8585205078457, 33.715944785759376
 -119, 131.77062988284572, 32.278599861400551
 -4003, 137.30773925784425, 32.464179754868105
 -4028, 137.8350830078441, 32.07402259618685
 -2051, 130.84777832034595, 37.814829495282808
 -2117, 131.06750488284592, 37.588826715192589
 -169, 132.89123535159541, 36.200679002465698
 -115, 129.00207519534641, 34.588732956422561
 -183, 128.98010253909646, 34.335102225815163
 -132, 128.95812988284649, 33.880278729176787
 -110, 128.84826660159652, 33.202671743409212
 -83, 130.36437988284607, 34.135281173636933
 -76, 130.45227050784609, 34.098899155105499
 -65, 130.27648925784612, 33.916754511807447
 -42, 130.27648925784612, 33.789021044183222
 -1, 130.32043457034609, 33.661096737328613
 -47, 130.05676269534618, 33.715944785759376
 -64, 129.63928222659629, 33.624511932631378
 -90, 129.13391113284641, 33.532981944769254
 -40, 128.05725097659669, 34.443895455142609
 -36, 126.76086425784703, 34.062501489215933
 -100, 126.93664550784698, 33.789021044183222
 -101, 126.58508300784706, 33.752490700236429
 -74, 126.1236572265972, 33.459688105223542
 -103, 126.76086425784703, 33.092290043411595
 -113, 126.38732910159712, 32.649378026835194
 -84, 125.53039550784735, 33.331274702676701
 -114, 126.14562988284715, 32.981769583263777
 -134, 127.50793457034686, 32.371437438468611
 -356, 128.78234863284652, 32.055401889833654
 -152, 128.01330566409672, 31.513757505339118
 -95, 127.85949707034675, 33.862034987677085
 -514, 129.66125488284626, 31.006628655936051
 -271, 130.49621582034601, 30.950113120365838
 -118, 130.73791503909598, 31.269924518801513
 -195, 130.71594238284601, 31.345017475550431
 -60, 130.07873535159612, 31.92495088222562
 -98, 129.79309082034618, 32.31574631418065
 -105, 129.50744628909629, 32.575344586395062
 -55, 129.30969238284638, 32.908012304619007
 -49, 129.17785644534638, 33.31291444830611
 -95, 128.78234863284652, 32.944898635240691
 -160, 128.49670410159658, 32.908012304619007
 -227, 128.69445800784652, 32.389993527258326
 -241, 129.30969238284638, 32.31574631418065
 -49, 130.38635253909609, 32.630875405415985
 -21, 130.43029785159607, 32.871110600275486
 -4, 130.25451660159609, 33.055465296153038
 -9, 130.51818847659604, 32.408545804454
 -35, 130.38635253909609, 32.260020927546996
 -60, 130.07873535159612, 32.036777393113184
 -361, 129.79309082034618, 31.47628597313226
 -789, 129.48547363284635, 31.551214017906716
 -96, 129.83703613284624, 32.334313830763406
 -51, 129.94689941409621, 32.612368957442754
 -6, 130.32043457034609, 33.037047143579933
 -53, 130.10070800784615, 31.738270937849499
 -19, 130.23254394534609, 31.551214017906716
 -790, 129.41955566409635, 31.420050534905457
 -758, 129.44152832034632, 31.850324219910867
 -118, 129.59533691409626, 32.371437438468611
 -227, 128.71643066409652, 32.408545804454
 -205, 130.67199707034598, 31.3825414974634
 -1946, 131.30920410159584, 30.383123931809791
 -1569, 131.22131347659584, 30.345206599376148
 -64, 130.9356689453459, 30.212380281108263
 -93, 130.75988769534598, 30.345206599376148
 -181, 130.56213378909601, 30.591406093320241
 -515, 130.21057128909612, 30.591406093320241
 -369, 130.10070800784615, 30.855846246779009
 -384, 130.03479003909615, 30.855846246779009
 -284, 129.81506347659621, 30.818113517894094
 -606, 130.01281738284618, 30.15539972477832
 -489, 130.10070800784615, 30.022317054094966
 -463, 130.01281738284618, 29.641096896715151
 -621, 129.57336425784629, 29.831888790475009
 -634, 129.74914550784626, 30.231366473207679
 -601, 129.63928222659629, 30.003290631320816
 -746, 129.28771972659635, 29.755615589194289
 -613, 129.44152832034632, 29.335077080515202
 -1175, 129.94689941409621, 29.22008180387828
 -2752, 130.56213378909601, 29.028135964206264
 -4421, 131.28723144534584, 28.874321807928812
 -4672, 131.68273925784572, 29.469074466154765
 -4652, 132.10021972659564, 29.965226840221757
 -3579, 132.60559082034547, 30.723716839214067
 -3917, 133.08898925784536, 31.363781358934283
 -4556, 133.61633300784518, 31.738270937849499
 -4519, 133.52844238284524, 30.836981736697822
 -4432, 133.77014160159518, 30.174396905513404
 -4721, 134.56115722659496, 29.660192408974787
 -4437, 132.97912597659538, 29.047346661120084
 -1058, 130.25451660159609, 28.778072108382133
 -804, 129.17785644534638, 28.816582665609282
 -1119, 128.47473144534658, 29.085757323401829
 -100, 126.826782226597, 30.591406093320241
 -62, 125.92590332034726, 31.251141930160657
 -62, 125.28869628909743, 30.723716839214067
 -75, 125.64025878909732, 30.307274571501971
 -83, 126.45324707034712, 30.987793862840256
 -115, 126.870727539097, 30.439972352659577
 -83, 126.23352050784717, 30.15539972477832
 -114, 127.22229003909689, 30.250348999671317
 -446, 128.21105957034663, 30.421026557896429
 -896, 128.45275878909655, 30.098386227424026
 -906, 128.12316894534669, 28.835832607033396
 -44, 124.32189941409769, 31.569936638705453
 -114, 127.17834472659689, 3.663493338109447
 
